"is_active","new_spending","Coupon","Male","ActiveDays","Spending"
0,0,0,0,2,52.04
0,0,0,0,1,26.23
0,0,1,1,1,18.04
0,0,0,1,3,42.69
0,0,0,1,2,28.78
0,0,0,0,3,78.3
0,0,0,1,1,14.97
1,13.14,0,1,0,0
1,34.92,1,0,2,60.66
1,21.76,0,0,1,17.3
0,0,0,0,1,18.84
0,0,0,0,2,36.28
0,0,0,0,2,40.5
0,0,1,0,1,24.14
0,0,0,0,1,11.82
0,0,1,1,0,0
0,0,0,1,2,44.58
1,20.71,0,1,2,36.66
1,33.42,1,1,1,26.48
0,0,1,1,0,0
1,21.82,1,1,1,15.26
1,28.18,1,1,2,37.3
1,12.12,1,0,0,0
0,0,0,0,1,24.52
0,0,0,1,1,15.37
0,0,0,0,4,106.36
0,0,0,1,0,0
0,0,0,1,1,20.72
1,28.03,0,1,1,25.83
0,0,1,1,0,0
0,0,0,1,2,50.34
1,32.52,0,0,1,27.32
1,24.55,1,1,1,17.6
0,0,0,1,1,18.58
0,0,0,0,3,58.62
1,8.07,1,0,0,0
0,0,0,0,2,28.8
0,0,0,1,0,0
0,0,1,1,3,36.63
0,0,0,1,1,20.1
0,0,1,0,1,23.22
1,17.44,1,1,0,0
0,0,0,1,1,16.24
0,0,1,1,1,19.26
0,0,1,0,1,13.61
0,0,0,1,0,0
0,0,1,1,1,16.24
0,0,0,1,2,48.68
1,28.82,0,1,0,0
0,0,0,1,4,133.68
1,17.7,1,1,3,64.44
0,0,1,0,2,37.56
1,25.35,1,0,2,27.3
0,0,1,0,3,50.01
0,0,0,0,1,14.28
0,0,1,1,1,9.49
0,0,0,0,2,31.44
0,0,0,0,1,12.17
1,11.8,1,0,2,33.12
0,0,1,1,3,46.62
0,0,0,0,1,12.9
1,18.72,1,0,1,14.23
0,0,0,1,2,34.9
0,0,1,0,1,13.58
1,27.93,0,1,0,0
1,17.75,1,1,1,12.01
0,0,0,0,1,20.99
0,0,1,1,0,0
0,0,0,0,2,45.42
0,0,0,1,1,17.32
0,0,0,1,2,31.08
0,0,0,0,1,28.38
1,22.7,1,1,1,13.52
0,0,1,0,2,38.7
0,0,0,0,1,14.59
0,0,0,0,1,9.56
0,0,0,0,0,0
0,0,0,0,1,22.08
0,0,0,0,2,41.88
0,0,1,0,3,50.79
0,0,1,1,1,27.19
0,0,1,1,0,0
1,23.08,1,1,3,67.8
0,0,0,0,2,49.86
0,0,1,0,2,32.82
1,23.55,1,0,0,0
1,22.96,0,1,2,46.48
0,0,1,1,0,0
0,0,1,0,1,24.44
0,0,0,0,1,19.83
1,33.44,1,0,1,23.31
0,0,0,0,2,22.76
0,0,1,1,2,42.78
0,0,0,0,3,79.62
0,0,0,0,2,52.3
0,0,0,1,1,14.07
0,0,1,1,0,0
1,30.63,0,1,1,21.76
0,0,0,1,3,99.12
0,0,0,1,0,0
0,0,1,0,2,24.42
1,13.81,0,0,1,24.78
1,30.04,1,0,4,95.2
0,0,1,0,0,0
1,15.07,1,0,1,17.65
1,13.93,0,1,0,0
0,0,1,0,2,31.96
0,0,0,0,2,42.6
0,0,0,1,0,0
1,18.3,1,0,1,13.8
1,31.83,1,0,2,53.24
0,0,0,1,1,22.79
1,18.16,1,0,1,18.82
0,0,0,0,1,14.11
0,0,0,1,1,22.3
1,12.5,1,0,0,0
1,22.87,1,1,0,0
0,0,0,0,2,50.22
0,0,0,0,2,40.16
0,0,1,0,1,14.89
1,29.22,0,1,1,26.27
0,0,1,1,2,36.06
0,0,1,1,1,15.98
1,21.53,0,1,2,39.56
0,0,0,1,0,0
0,0,1,0,2,27.44
0,0,0,1,0,0
1,15.69,1,0,2,34.4
0,0,0,0,0,0
0,0,0,1,0,0
0,0,0,0,1,8.85
0,0,1,1,0,0
0,0,0,0,1,15.01
0,0,0,0,0,0
1,38.38,0,0,2,78.7
0,0,0,1,0,0
1,16.3,1,0,1,15.74
0,0,1,1,2,23.42
0,0,1,0,0,0
0,0,0,0,3,91.8
0,0,1,0,2,36.86
1,29.02,1,1,2,46.3
0,0,1,1,1,10.97
0,0,1,0,1,23.58
0,0,0,0,1,6.24
0,0,0,0,4,75.96
0,0,0,0,0,0
0,0,0,0,2,39.68
0,0,0,1,2,41.08
0,0,1,1,1,17.85
0,0,1,0,1,20.2
0,0,0,0,1,23.11
0,0,0,0,2,55.1
0,0,0,1,2,19.7
0,0,1,1,1,22.23
0,0,0,1,0,0
1,21.12,0,0,1,25.49
1,25.34,1,0,1,17.94
0,0,1,1,2,53.04
0,0,0,1,1,21.31
1,27.48,1,1,2,53.62
0,0,1,1,2,70.14
0,0,1,0,3,73.56
0,0,0,1,0,0
0,0,0,0,5,89.8
0,0,0,0,0,0
1,36.72,1,1,1,19.52
0,0,0,1,1,30.3
0,0,1,0,2,36.22
0,0,1,0,2,32.74
0,0,1,1,2,29.92
0,0,1,1,1,22.52
0,0,0,0,1,19.87
0,0,1,1,0,0
1,29.68,1,0,1,23.69
0,0,0,0,1,18.12
1,35.56,1,1,2,40.62
0,0,1,0,0,0
1,27.19,0,1,0,0
0,0,0,1,1,24.53
1,11.74,0,0,1,13.54
1,31.1,1,0,1,21.54
1,20.71,1,0,2,33.24
0,0,1,0,1,22.21
0,0,1,1,0,0
0,0,0,1,2,34.84
0,0,0,0,5,107.3
0,0,0,0,0,0
0,0,1,1,1,25.82
0,0,0,0,2,41.7
1,28.03,1,1,2,45.46
1,25.27,0,0,1,22.44
1,27.14,1,1,3,59.13
0,0,1,0,1,15.54
1,26.11,0,0,2,53.76
1,20.57,0,0,2,38.32
0,0,0,1,2,30.92
0,0,0,1,1,31.32
1,20.37,1,1,2,37.66
1,38.03,1,0,3,81.45
0,0,0,0,0,0
0,0,1,1,3,48.48
0,0,1,1,3,25.53
0,0,1,1,1,13.94
0,0,0,1,1,27.03
0,0,0,0,0,0
0,0,1,0,0,0
0,0,0,1,1,22.64
0,0,0,1,2,24.5
0,0,1,1,2,45.88
1,44.16,1,1,1,35.98
0,0,0,0,3,81.9
0,0,1,0,1,13.86
0,0,0,1,2,41.76
1,8.84,1,0,1,13.09
0,0,0,0,1,28.66
0,0,0,0,0,0
1,36.78,1,0,2,64.02
0,0,1,1,2,45.98
0,0,0,0,1,24.09
0,0,0,0,1,21.92
0,0,1,1,1,17.99
0,0,0,1,0,0
0,0,0,0,2,37.72
1,32.6,0,0,2,58.42
0,0,0,1,4,42.84
0,0,0,1,2,27.06
1,25.37,1,0,3,56.04
0,0,1,0,0,0
0,0,0,1,2,37.26
0,0,1,1,0,0
0,0,1,0,2,13.92
0,0,1,0,3,91.35
0,0,1,1,1,24.55
1,24.35,1,1,2,39.66
0,0,1,0,2,65.46
1,13.44,0,1,3,74.97
1,26.17,1,1,4,56.52
0,0,1,0,1,18.43
1,42.7,1,0,3,94.56
0,0,1,1,2,20.32
1,32.64,1,0,1,23.9
1,12.68,0,1,2,28.36
1,25.47,1,0,3,57.87
1,29.19,0,1,1,20.62
0,0,0,1,2,38.36
1,22.79,1,1,0,0
0,0,0,0,0,0
0,0,0,1,2,34.22
0,0,0,1,0,0
0,0,1,0,0,0
1,26.4,1,1,1,15.49
1,10.63,0,1,0,0
1,16.71,0,1,1,20.36
0,0,0,1,2,33.76
0,0,0,0,1,26.95
0,0,0,1,1,15.34
0,0,1,0,2,37.62
0,0,0,0,1,28.98
0,0,1,1,1,12
0,0,1,1,1,14.06
0,0,1,1,0,0
0,0,0,0,2,12.66
0,0,0,1,1,18.3
0,0,1,1,2,46.94
1,31.8,1,0,2,41.66
0,0,1,1,0,0
0,0,1,0,1,15.75
0,0,1,1,2,53.84
0,0,0,0,2,27.46
0,0,1,1,1,20.09
1,26.35,1,0,3,43.89
1,22.71,0,1,1,22.4
0,0,1,0,2,21.68
1,28.22,1,0,2,47.62
0,0,1,1,3,51.93
0,0,0,0,1,17.83
0,0,0,0,2,50.6
0,0,0,1,0,0
0,0,0,1,1,9.3
0,0,1,1,1,20.83
0,0,0,1,1,15.96
0,0,0,0,1,25.02
0,0,0,1,2,9.68
0,0,0,1,1,12.1
1,28.41,0,1,1,24.47
0,0,1,1,3,59.4
0,0,0,1,0,0
0,0,1,0,2,38.56
0,0,1,0,4,50.8
0,0,0,0,0,0
1,20.79,0,1,1,22.12
0,0,1,1,2,52.86
1,33.36,1,1,1,26.7
0,0,0,0,0,0
1,27.6,0,1,2,48.66
1,34.66,1,0,1,26.49
0,0,0,0,1,17.99
0,0,0,1,1,16.11
0,0,1,0,3,35.58
1,16.56,0,1,0,0
1,12.95,1,1,1,11.64
0,0,0,0,0,0
0,0,1,0,3,63.03
1,33.8,1,0,2,36.88
0,0,0,1,1,18.58
0,0,0,0,4,40.08
0,0,0,0,0,0
0,0,1,0,1,21.74
0,0,1,1,2,30.64
0,0,0,0,2,47.44
1,27.27,1,0,5,107.25
0,0,0,0,3,63.24
1,27.4,1,0,3,69.3
0,0,1,0,1,11.8
0,0,0,0,1,15.38
0,0,0,1,1,12.41
0,0,1,0,1,26.68
0,0,0,0,3,80.49
0,0,0,1,1,17.53
0,0,1,1,1,16.11
0,0,0,1,2,41.48
0,0,0,0,1,22.86
1,23.21,0,0,1,23.34
1,18.05,0,0,4,56.12
1,17.75,0,0,0,0
0,0,0,0,3,70.71
1,12.1,1,0,3,35.4
0,0,1,1,1,20.53
0,0,1,0,1,19.97
0,0,1,1,3,41.16
0,0,0,0,0,0
0,0,0,0,2,47.82
0,0,0,1,1,22.17
0,0,0,0,2,39.38
0,0,1,0,0,0
0,0,1,0,2,45.18
0,0,1,0,0,0
1,23.17,0,0,2,58.28
0,0,1,0,1,13.81
0,0,0,1,1,13.99
0,0,0,1,2,26.6
0,0,1,0,2,32.94
1,22.45,0,1,2,26.78
1,18.55,0,0,1,15.66
0,0,1,1,3,56.13
0,0,1,0,2,58.22
0,0,1,1,1,14.07
0,0,1,1,2,31.34
1,19.53,0,1,1,18.58
0,0,1,1,1,23.93
1,22.51,1,0,4,62.92
0,0,0,0,4,106.04
1,26.61,0,0,2,51.48
0,0,1,0,1,28.13
1,35.72,1,1,1,29.42
0,0,1,0,0,0
0,0,1,1,1,17.88
0,0,1,0,3,63.81
1,14.94,0,0,0,0
1,20.1,1,1,0,0
0,0,0,1,1,16.24
1,27.5,0,1,0,0
0,0,1,1,0,0
1,43.94,1,0,1,27.42
0,0,1,1,1,20.6
0,0,1,1,3,55.2
1,12.99,0,1,0,0
1,29.09,1,1,3,73.14
1,17.15,0,1,0,0
0,0,1,0,0,0
0,0,1,0,1,21.12
0,0,0,0,0,0
1,18.64,0,0,3,67.02
1,31.57,1,0,0,0
1,18.04,1,1,4,64.48
1,20.96,1,1,1,18.67
0,0,0,1,1,17.68
0,0,0,1,2,40.38
0,0,0,0,2,43.04
0,0,1,1,1,20.89
0,0,0,0,1,24.36
0,0,1,0,3,53.25
1,33.65,1,1,1,17.37
0,0,0,0,3,71.07
0,0,1,1,1,22.83
0,0,0,0,2,40.12
0,0,0,0,2,42.48
1,35.83,1,1,3,78.18
0,0,1,1,2,30.34
0,0,0,1,2,29.78
0,0,1,1,1,23.53
1,34.67,1,0,1,25.91
0,0,0,0,0,0
0,0,0,0,1,17.08
0,0,0,0,0,0
0,0,1,0,1,20.53
0,0,0,0,3,80.34
1,23.76,0,1,0,0
0,0,1,0,2,42.12
0,0,0,0,0,0
0,0,0,1,2,39
1,27.74,1,0,1,18.07
0,0,1,1,2,56.52
1,25.98,1,0,3,50.16
0,0,0,1,3,91.44
0,0,1,0,0,0
0,0,0,1,2,24.08
0,0,1,0,3,65.94
0,0,0,1,2,41.06
1,13.98,1,1,1,14.53
0,0,1,0,2,21.46
1,29.61,1,0,1,17.39
1,16.61,1,0,3,42.33
0,0,0,0,1,21.16
0,0,0,1,1,23.9
1,15.54,0,1,0,0
0,0,0,1,0,0
1,27.47,1,1,3,60.06
0,0,0,1,1,10.86
1,19.19,1,0,2,31.74
0,0,0,1,2,38.36
0,0,0,0,1,25.22
0,0,1,1,1,6.76
1,23.55,1,0,0,0
1,13.57,1,0,1,10.47
0,0,0,0,1,18.36
0,0,0,0,2,36.18
0,0,1,1,1,16.65
0,0,0,0,3,72.81
0,0,0,1,3,83.16
1,15.5,0,1,2,25.5
0,0,1,0,1,15.13
0,0,0,1,0,0
0,0,1,0,1,24.41
0,0,1,1,1,21.51
0,0,1,1,4,93.68
0,0,1,0,3,72.75
1,27.55,1,1,2,42.24
0,0,0,1,1,20.95
0,0,1,1,1,13.09
1,16.92,1,0,1,11.54
1,18.78,0,0,3,44.07
1,25.15,0,0,1,24.04
0,0,0,1,2,17.74
0,0,0,1,2,71.34
0,0,1,0,1,9.59
0,0,1,0,1,25.41
1,16.21,0,0,3,56.01
0,0,0,0,2,45.18
0,0,0,1,2,43.9
0,0,0,1,2,37.04
0,0,1,0,0,0
0,0,1,0,0,0
0,0,0,0,0,0
0,0,0,0,1,22.6
0,0,0,0,2,45.66
0,0,1,0,3,66.15
0,0,0,0,1,13.61
1,26.14,1,1,1,16.43
0,0,0,1,2,49.6
0,0,1,0,1,26.38
0,0,0,0,1,16.2
0,0,1,1,4,73.8
0,0,1,0,2,41.68
1,34.36,1,0,0,0
0,0,0,1,4,79.68
0,0,0,0,0,0
0,0,0,0,2,61.04
1,17.12,0,1,3,70.23
0,0,0,0,2,46
0,0,1,0,2,20.8
0,0,1,1,0,0
0,0,0,0,2,27.88
1,8.74,0,0,2,40.76
0,0,1,1,2,51.82
0,0,0,1,2,36.66
0,0,1,0,0,0
0,0,0,1,0,0
0,0,0,1,1,19.22
0,0,0,1,1,29.4
1,26.39,1,0,2,42.38
0,0,1,0,2,47.2
0,0,0,0,3,99.75
1,22.52,1,1,2,29.82
0,0,0,0,1,24.1
0,0,0,0,1,25.87
0,0,0,1,2,74.62
0,0,0,0,1,16.05
0,0,0,1,1,20
0,0,0,0,1,28.45
1,23.61,1,0,2,29.38
0,0,0,1,3,62.43
1,18.04,0,1,0,0
1,17.4,1,1,1,11.57
1,49.16,1,1,1,31.1
1,38.88,0,0,0,0
1,16.37,0,1,2,35.78
0,0,0,1,0,0
0,0,1,0,2,43.86
0,0,0,0,1,28.38
0,0,1,0,2,49.62
0,0,0,0,0,0
1,24.61,1,1,3,57.3
1,35.92,1,0,2,51.86
0,0,1,0,1,14.17
0,0,1,0,1,25.92
0,0,1,0,1,28.19
0,0,0,0,0,0
0,0,1,0,2,56.22
0,0,0,0,4,93.52
0,0,1,0,1,21.48
0,0,0,0,0,0
0,0,1,1,1,19.41
1,20.42,1,0,0,0
1,13.71,1,0,0,0
1,13.43,0,1,1,11.25
0,0,0,0,2,34.1
1,28.13,0,1,1,25.23
0,0,0,0,1,22.85
0,0,0,1,1,24.38
0,0,0,1,1,23.9
0,0,1,0,0,0
0,0,1,1,2,48.56
0,0,0,0,3,43.08
1,20.97,0,0,3,79.59
0,0,0,1,1,11.34
1,21.41,1,1,1,9.51
0,0,1,1,1,20.7
1,36.9,1,1,1,24.76
0,0,0,1,0,0
0,0,0,0,1,25.49
0,0,1,1,2,42.8
0,0,1,1,1,17.3
0,0,0,0,2,36.78
0,0,1,0,2,34.18
0,0,0,1,2,60.02
1,17.4,0,0,1,23.98
0,0,0,1,1,18.64
0,0,0,1,0,0
0,0,0,0,2,33.62
0,0,1,1,0,0
0,0,1,0,2,53.24
0,0,1,0,2,47.64
0,0,1,0,2,38
1,22.26,0,0,0,0
1,29.09,1,1,0,0
0,0,0,1,1,32.1
0,0,0,0,1,13.12
1,24.88,1,0,3,67.35
1,24.52,0,1,2,50.04
0,0,0,0,1,18.29
0,0,1,0,0,0
0,0,0,0,0,0
1,21.5,1,0,0,0
0,0,0,0,1,16.78
0,0,0,1,1,23.04
1,6.84,1,1,0,0
0,0,1,1,3,43.47
1,19.87,1,1,1,14.81
0,0,1,1,3,66.03
0,0,1,1,2,50.04
0,0,0,1,2,27.56
0,0,1,1,1,24.15
0,0,1,0,0,0
0,0,0,0,1,26.51
0,0,0,0,1,26.12
0,0,1,1,0,0
0,0,1,0,1,24.69
0,0,1,0,3,59.46
0,0,1,0,4,71.88
0,0,1,0,3,72.87
0,0,1,0,2,55.44
0,0,1,0,2,41.38
0,0,1,1,1,25.21
0,0,0,1,0,0
0,0,0,0,2,27.24
0,0,1,0,2,31.12
0,0,1,0,2,13.98
1,10.98,1,1,2,19.58
0,0,1,1,1,35.65
1,29.04,0,1,0,0
0,0,1,0,0,0
1,10.3,0,1,2,12.16
0,0,1,0,0,0
1,21.27,0,1,2,35.42
0,0,0,1,4,123.8
0,0,1,1,1,16.06
0,0,0,0,0,0
0,0,0,1,1,22.08
0,0,0,0,1,20.11
0,0,0,1,1,29.14
1,38.17,1,0,0,0
0,0,0,0,1,20.19
1,32.51,1,1,2,54.78
0,0,0,1,1,24.47
1,37.79,1,0,1,23.5
0,0,0,0,0,0
0,0,1,1,0,0
0,0,1,0,0,0
1,16.94,0,1,0,0
0,0,0,1,0,0
0,0,1,1,1,29.19
0,0,0,0,1,11.73
0,0,1,0,2,45.1
1,28.87,1,1,1,20.04
1,13,0,0,4,69.16
0,0,1,1,4,99.16
0,0,1,0,1,19.36
1,27.68,1,0,1,19.47
0,0,0,1,2,51.04
0,0,0,1,1,26.68
0,0,1,1,1,11.19
1,22.49,1,0,2,37
0,0,1,1,1,20.96
0,0,0,0,1,10.92
0,0,0,0,0,0
1,20.92,1,0,2,37.82
1,32.83,1,0,1,19.7
0,0,1,0,3,34.95
0,0,0,1,2,28.26
1,7.67,0,1,1,20.48
0,0,0,1,2,33.38
1,33.64,1,0,2,44.24
0,0,0,1,1,28.51
0,0,0,0,2,39.94
0,0,0,1,0,0
1,13.56,1,1,2,25.6
0,0,0,1,0,0
0,0,0,1,1,23.35
0,0,0,0,3,38.61
1,27.17,0,0,2,47.68
1,18.45,1,0,2,31.88
0,0,1,1,1,16.06
0,0,0,0,1,27.18
1,13.64,1,0,1,13.59
0,0,0,1,1,15.78
0,0,1,1,3,77.79
1,8.19,1,1,1,11.17
0,0,0,1,1,22.97
0,0,1,1,3,52.56
0,0,1,0,1,20.81
0,0,0,1,3,65.82
1,1.14,1,0,2,7.14
0,0,0,1,1,16.36
1,33.58,0,0,3,80.7
1,18.38,1,1,3,42.57
1,41.01,1,0,2,58.52
0,0,1,1,1,8.03
1,23.59,1,0,1,16.54
0,0,0,0,1,25.95
0,0,1,1,0,0
1,35.18,0,0,2,62.22
1,43.23,1,0,0,0
0,0,0,0,3,52.95
1,34.16,1,0,2,47.02
0,0,0,0,2,60.72
1,19.44,0,0,2,22.38
0,0,1,1,0,0
0,0,1,1,5,122.9
0,0,0,1,1,18.34
1,20.83,0,0,1,20.56
0,0,1,1,0,0
0,0,1,0,1,11.52
0,0,0,1,2,38.7
0,0,1,0,2,45.24
0,0,0,0,2,59.84
0,0,0,1,0,0
1,2.02,0,1,3,26.94
1,7.05,1,0,2,10.66
0,0,1,1,2,38.78
0,0,0,1,0,0
0,0,1,0,1,19.56
0,0,0,0,2,40.78
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,1,3,52.62
0,0,1,1,0,0
0,0,0,0,1,19.48
0,0,0,0,1,5.93
1,21.05,0,1,1,10.35
1,19.54,1,0,3,54.54
0,0,1,1,3,74.79
0,0,1,1,1,19.52
1,21.52,1,0,2,46.86
1,15.9,1,0,3,39.96
1,32.14,1,0,1,19.86
0,0,0,1,1,24.96
0,0,1,0,2,31.3
0,0,1,0,0,0
1,31.21,1,1,1,25.07
0,0,1,1,0,0
0,0,0,0,1,26.98
1,7.81,1,1,2,5.86
0,0,0,1,3,71.13
0,0,0,1,1,22.11
0,0,1,1,0,0
0,0,0,1,3,84.06
1,24.73,1,0,0,0
0,0,0,0,3,47.19
0,0,1,1,2,40.82
0,0,1,1,3,57.63
0,0,0,0,2,53.5
0,0,0,0,2,42.12
0,0,1,1,1,19.94
0,0,1,0,1,7.48
1,25.99,1,1,2,38.3
0,0,1,1,0,0
0,0,0,0,1,30.61
0,0,0,0,2,40.6
0,0,0,1,3,45.03
0,0,1,1,1,11.71
1,25.93,0,1,0,0
1,16.43,0,1,2,23.5
1,26.08,0,1,0,0
1,34.1,1,1,1,21.7
1,20.2,1,0,0,0
1,29.73,0,0,1,28.82
1,32.22,1,1,2,53.58
0,0,1,1,1,24.68
0,0,0,1,2,46.76
0,0,0,1,3,29.13
0,0,0,0,1,24.13
0,0,0,1,2,53.08
0,0,0,0,2,43.32
0,0,0,1,1,23.47
0,0,1,1,1,17.28
0,0,0,1,2,50.88
0,0,0,1,3,71.13
0,0,1,0,0,0
0,0,1,1,1,18
0,0,0,0,1,22.17
0,0,0,0,2,44.72
1,20.97,0,0,2,46.58
0,0,1,0,2,47.46
0,0,0,0,3,40.38
1,20.59,1,1,1,16.77
0,0,1,0,2,53.44
0,0,1,0,3,54.09
1,34.6,0,1,0,0
0,0,1,1,1,12.7
0,0,1,0,0,0
0,0,1,1,1,11.9
0,0,1,1,0,0
1,16.58,0,1,1,13.28
1,22.96,1,1,1,24.94
0,0,0,0,2,51.86
0,0,0,1,1,15.94
0,0,0,1,0,0
1,15.92,0,1,1,16.96
0,0,0,0,4,87.28
0,0,1,0,2,42.22
1,27.05,1,0,2,52.6
0,0,0,1,3,61.83
0,0,0,0,2,63.22
1,16.45,1,1,1,12.37
1,37.48,1,0,1,27.49
0,0,1,0,1,24.79
1,39.2,1,0,1,23.82
0,0,1,0,2,27.3
0,0,1,0,0,0
0,0,1,1,2,72.54
0,0,0,0,1,18.73
0,0,1,1,2,28.56
1,31.53,1,0,3,69.54
0,0,1,0,2,45.02
0,0,1,0,2,51.8
0,0,0,0,0,0
0,0,0,0,1,23.47
0,0,0,0,2,37.7
0,0,0,0,1,7.18
1,20.81,1,0,2,30.56
1,34.16,0,1,2,53.34
0,0,1,0,0,0
0,0,1,0,2,21.12
0,0,0,0,1,8.53
1,6.93,0,1,2,12.54
1,37.94,1,0,0,0
0,0,0,0,3,85.35
0,0,0,1,1,10.73
0,0,1,1,2,45.42
0,0,0,1,2,42.5
1,31.05,0,1,2,53.94
0,0,1,0,3,35.1
0,0,1,1,0,0
1,26.02,0,1,2,48.92
0,0,0,0,0,0
0,0,0,0,1,29.51
0,0,1,0,0,0
0,0,1,1,0,0
0,0,1,1,2,38
1,30.72,1,1,1,20.89
0,0,1,1,1,14.5
0,0,0,1,0,0
0,0,0,1,0,0
1,33.65,1,1,4,74.24
1,19.43,0,0,1,22.37
0,0,1,0,3,51.42
1,16.49,0,1,1,18.45
0,0,0,0,1,26.44
0,0,1,1,1,24.7
0,0,1,0,2,54.86
1,21.27,1,1,0,0
0,0,1,0,1,17.87
0,0,0,0,2,50.06
0,0,1,1,2,37.78
0,0,1,0,0,0
1,28.2,0,1,0,0
0,0,0,0,1,21.96
1,30.86,1,1,1,22.99
0,0,0,1,2,48.16
1,28.86,0,0,1,27.57
0,0,1,0,2,32.6
0,0,0,0,1,16.53
0,0,1,1,2,59.1
1,21.57,1,0,2,41.96
0,0,0,1,0,0
0,0,0,1,0,0
1,37.8,1,1,0,0
0,0,0,1,0,0
1,45.3,1,1,2,57.4
1,17.03,0,0,3,52.62
0,0,1,0,2,45.66
1,51.15,1,1,0,0
1,19.05,0,0,0,0
0,0,1,1,1,19.96
0,0,1,0,3,38.4
0,0,0,0,3,54.9
0,0,1,0,1,22.13
0,0,0,1,2,51.36
0,0,0,0,1,22.95
0,0,0,1,1,25.99
0,0,0,0,0,0
0,0,1,0,3,40.83
0,0,0,0,1,29.55
0,0,0,1,1,12.98
1,8.62,1,1,1,10.79
0,0,0,0,3,75.3
0,0,0,0,4,72.96
0,0,0,0,2,7.46
1,15.51,0,0,1,14.1
1,19.73,0,0,3,74.43
0,0,0,0,1,30.07
1,44.84,1,1,3,84.24
0,0,1,1,1,28.35
1,35.98,1,1,1,30.97
1,23.89,1,0,1,15.46
0,0,1,0,1,16.94
0,0,0,0,1,23.52
1,30.07,1,1,2,44.64
0,0,0,0,2,26.02
1,28.56,0,0,0,0
0,0,0,0,0,0
0,0,1,1,1,19.41
0,0,0,1,1,28.88
0,0,1,0,1,16.21
1,24.8,1,0,0,0
1,14.79,1,1,1,10.96
1,28.46,1,1,1,22.26
1,20.69,1,1,2,40.9
1,10.62,0,1,1,13.03
1,24.46,0,1,1,25.12
0,0,0,0,4,95.84
0,0,1,0,3,49.68
1,21.6,0,0,1,19.69
0,0,0,0,1,28.07
1,24.4,1,0,1,22.06
0,0,0,1,2,40.22
1,45.32,1,1,1,31.97
1,14.92,0,1,2,28.64
0,0,1,0,1,15.61
0,0,0,0,2,47.3
0,0,0,0,2,65.1
1,18.63,0,1,1,18.75
0,0,0,0,1,24.15
1,30.87,1,1,1,24.54
0,0,0,0,2,46.06
0,0,0,1,0,0
0,0,0,1,3,44.97
0,0,1,1,1,19.03
0,0,0,0,1,25.32
0,0,1,1,1,14.42
0,0,1,1,1,24.17
0,0,1,0,1,20.59
0,0,0,0,2,37.98
0,0,0,1,2,39.64
1,26.28,1,1,0,0
0,0,0,0,0,0
0,0,1,0,2,41.9
0,0,0,0,0,0
0,0,0,0,4,66.92
0,0,0,1,0,0
0,0,1,1,5,124.45
0,0,1,1,2,22.22
0,0,0,0,2,39.56
0,0,0,0,2,43.34
0,0,0,0,0,0
0,0,0,0,1,14.81
0,0,0,1,2,57.14
0,0,0,1,2,58.64
0,0,1,0,2,44.14
0,0,1,0,2,21.2
1,9.45,1,0,2,20.18
1,30.68,1,1,0,0
0,0,0,0,2,55.04
0,0,0,0,1,21.94
0,0,1,1,0,0
0,0,0,1,2,45.24
0,0,1,0,2,45.3
0,0,0,0,2,47.12
0,0,0,0,3,63.42
0,0,0,0,2,38.8
0,0,0,1,3,80.52
0,0,0,1,1,21.72
0,0,1,1,1,22.28
0,0,0,1,2,38.64
0,0,0,0,0,0
0,0,1,1,1,27.99
0,0,0,1,0,0
0,0,1,1,0,0
0,0,1,0,3,76.5
0,0,1,1,1,16.27
0,0,1,0,1,20.04
0,0,0,0,1,18.9
0,0,0,1,3,69.06
0,0,0,0,2,35.4
0,0,0,0,2,44.98
0,0,0,1,2,36.02
1,31.53,1,1,1,20.53
0,0,0,1,2,33.98
0,0,0,0,1,16.26
0,0,1,1,2,28.36
1,22.81,0,0,1,18.3
0,0,1,0,0,0
0,0,1,0,1,22.25
1,16.29,0,0,1,15.73
1,21.97,1,1,2,41.38
0,0,0,0,1,19.93
0,0,1,0,1,19.55
0,0,0,1,1,16.76
1,12.01,0,0,3,44.1
0,0,1,0,0,0
0,0,1,1,0,0
1,36.23,1,1,1,24.33
0,0,0,0,0,0
0,0,1,0,0,0
1,21.4,1,1,2,37.14
0,0,0,1,2,40.7
0,0,1,0,1,20.81
0,0,1,1,2,37.28
0,0,0,0,1,20.75
0,0,1,1,2,35.32
0,0,0,0,0,0
0,0,0,1,0,0
0,0,1,1,3,67.8
1,19.17,1,0,1,12.78
1,8.06,1,1,3,25.11
1,13.94,0,0,3,39.99
1,29.88,1,0,0,0
0,0,0,1,0,0
1,26.44,0,0,1,20.47
0,0,0,1,0,0
0,0,1,0,1,23.85
0,0,0,0,1,26.78
0,0,0,0,3,53.43
0,0,0,0,2,44.28
0,0,1,0,3,54.69
0,0,0,0,2,30.96
0,0,0,1,1,24.8
0,0,0,0,3,38.55
1,14.97,0,0,2,19.22
1,27.02,0,0,1,18.14
1,13.04,0,1,1,19.03
0,0,0,1,1,25.69
1,22.31,1,0,2,47.5
0,0,1,1,3,62.43
0,0,1,1,1,18.15
0,0,0,1,1,17.18
1,32.96,1,1,1,25.49
0,0,1,0,2,38.58
0,0,0,1,0,0
0,0,1,0,1,17.65
0,0,1,1,3,78.57
0,0,1,0,1,21.94
0,0,1,0,1,21.76
0,0,0,0,0,0
0,0,0,0,1,14.17
